DATABASE_URL: file:./prisma/dev.db
Server is running on port 5000
DATABASE_URL: file:./prisma/dev.db
Server is running on port 5000
GET /api/restaurants 200 4239944 - 179.526 ms
GET /api/notifications 304 - - 5.418 ms
GET /api/notifications 304 - - 5.627 ms
GET /api/notifications 304 - - 3.893 ms
GET /api/notifications 304 - - 13.911 ms
GET /api/notifications 304 - - 7.583 ms
GET /api/notifications 304 - - 16.108 ms
GET /api/notifications 304 - - 5.450 ms
GET / 404 139 - 0.791 ms
GET /favicon.ico 404 150 - 0.546 ms
GET /api/notifications 304 - - 4.268 ms
GET /api/restaurants 304 - - 115.769 ms
GET /api/restaurants 200 4239944 - 102.189 ms
GET /api/notifications 304 - - 6.940 ms
POST /api/graphql 404 151 - 4.949 ms
POST /api/gql 404 147 - 0.538 ms
POST /api/graphql 404 151 - 0.991 ms
POST /api/gql 404 147 - 1.579 ms
GET /api/swagger.json 404 155 - 0.659 ms
GET /api/swagger.json 404 155 - 0.397 ms
GET /api/notifications 304 - - 4.635 ms
GET /api/restaurants 200 4239944 - 104.007 ms
GET /api/notifications 304 - - 5.535 ms
GET /api/restaurants 200 4239944 - 105.366 ms
GET /api/notifications 304 - - 4.087 ms
GET /api/restaurants 200 4239944 - 129.396 ms
GET /api/restaurants 200 4239944 - 128.416 ms
GET /api/restaurants 200 4239944 - 118.597 ms
GET /api/restaurants 304 - - 116.217 ms
GET /api/restaurants 304 - - 91.797 ms
GET /api/restaurants 200 4239944 - 106.891 ms
GET /api/restaurants 304 - - 96.924 ms
GET /api/restaurants 304 - - 83.542 ms
GET /api/restaurants 304 - - 88.795 ms
GET /api/restaurants 304 - - 77.098 ms
GET /api/restaurants 304 - - 88.140 ms
GET /api/restaurants 304 - - 98.959 ms
POST /api/auth/login 500 78 - 16.158 ms
POST /api/auth/login 500 78 - 1.068 ms
POST /api/auth/login 500 78 - 1.413 ms
POST /api/auth/login 500 78 - 1.432 ms
POST /api/auth/login 500 78 - 0.930 ms
POST /api/auth/login 500 78 - 1.471 ms
GET /api/restaurants 304 - - 89.717 ms
GET /api/.env 404 147 - 1.147 ms
GET /api/v1/.env 404 150 - 0.350 ms
GET /api/v2/.env 404 150 - 0.362 ms
GET /api/shared/.env 404 154 - 0.293 ms
GET /api/shared/config/.env 404 161 - 0.336 ms
GET /api/restaurants 304 - - 73.281 ms
GET /api/.env 404 147 - 0.422 ms
GET /api/v1/.env 404 150 - 0.576 ms
GET /api/v2/.env 404 150 - 0.417 ms
GET /api/shared/.env 404 154 - 0.456 ms
GET /api/shared/config/.env 404 161 - 0.358 ms
GET /api/config.env 404 153 - 0.442 ms
GET /api/shared/config.env 404 160 - 0.511 ms
GET /api/shared/config/config.env 404 167 - 0.342 ms
GET /api/config.env 404 153 - 0.420 ms
GET /api/shared/config.env 404 160 - 0.342 ms
GET /api/shared/config/config.env 404 167 - 0.275 ms
GET /api/stripe.ts 404 152 - 0.680 ms
GET /api/stripe.ts 404 152 - 0.408 ms
GET /api/config 404 149 - 0.420 ms
GET /api/v1/config 404 152 - 0.398 ms
GET /api/settings 404 151 - 0.453 ms
GET /api/v1/settings 404 154 - 0.355 ms
GET /api/stripe/config 404 156 - 0.446 ms
GET /api/payment/config 404 157 - 0.461 ms
GET /api/config 404 149 - 0.454 ms
GET /api/v1/config 404 152 - 0.420 ms
GET /api/settings 404 151 - 0.278 ms
GET /api/v1/settings 404 154 - 0.439 ms
GET /api/stripe/config 404 156 - 0.396 ms
GET /api/payment/config 404 157 - 0.403 ms
GET /api/restaurants 304 - - 96.973 ms
